County,State,gisjoin,Obama 2012 %,Romney 2012 %,Other 2012 %,Obama 2012 Margin %,Obama 2-Party Margin,Clinton 2016 %,Trump 2016 %,Other 2016 %,Clinton 2016 Margin %,Clinton 2-Party Margin,2012 to 2016 Swing,2012 to 2016 2-Party Swing
Madison,North Carolina,G3701150,0.443389696,0.534361713,0.022248591,-0.090972016,-0.093042071,0.348389387,0.601916763,0.04969385,-0.253527376,-0.266784947,-0.16255536,-0.173742876
Martin,North Carolina,G3701170,0.520312994,0.473838128,0.005848878,0.046474866,0.046748291,0.488632564,0.492895353,0.018472083,-0.004262788,-0.004343013,-0.050737654,-0.051091303
Mcdowell,North Carolina,G3701110,0.33322283,0.65058843,0.01618874,-0.3173656,-0.322587892,0.23481761,0.732981132,0.032201258,-0.498163522,-0.514738757,-0.180797922,-0.192150866
Mecklenburg,North Carolina,G3701190,0.606509245,0.382419247,0.011071508,0.224089998,0.226598788,0.622940974,0.32889013,0.048168897,0.294050844,0.308931745,0.069960846,0.082332957
Mitchell,North Carolina,G3701210,0.236703155,0.747714102,0.015582743,-0.511010947,-0.519099948,0.197134387,0.775938735,0.026926877,-0.578804348,-0.594821021,-0.067793401,-0.075721073
Montgomery,North Carolina,G3701230,0.419018787,0.570207462,0.010773751,-0.151188674,-0.152835284,0.359618718,0.617850953,0.022530329,-0.258232236,-0.264184397,-0.107043562,-0.111349114
Moore,North Carolina,G3701250,0.355596251,0.635462674,0.008941075,-0.279866423,-0.282391304,0.33535283,0.626180892,0.038466278,-0.290828062,-0.302462675,-0.01096164,-0.020071371
Nash,North Carolina,G3701270,0.501381671,0.491668729,0.0069496,0.009712942,0.009780916,0.487464597,0.489226896,0.023308507,-0.001762299,-0.001804356,-0.011475242,-0.011585272
New Hanover,North Carolina,G3701290,0.46964141,0.515159995,0.015198595,-0.045518586,-0.046221081,0.455556052,0.494562352,0.049881596,-0.0390063,-0.041054146,0.006512286,0.005166935
Northampton,North Carolina,G3701310,0.67236891,0.323819264,0.003811826,0.348549647,0.349883341,0.623883022,0.363728676,0.012388302,0.260154346,0.263417643,-0.088395301,-0.086465698
Onslow,North Carolina,G3701330,0.359482842,0.626868864,0.013648294,-0.267386021,-0.271085881,0.306537149,0.649724337,0.043738514,-0.343187188,-0.358884252,-0.075801167,-0.087798371
Orange,North Carolina,G3701350,0.702229113,0.280612843,0.017158044,0.42161627,0.42897667,0.727750789,0.225370415,0.046878795,0.502380374,0.527089704,0.080764105,0.098113034
Pamlico,North Carolina,G3701370,0.391452233,0.599083112,0.009464655,-0.207630878,-0.20961481,0.356331878,0.619796215,0.023871907,-0.263464338,-0.269907546,-0.055833459,-0.060292735
Pasquotank,North Carolina,G3701390,0.567846689,0.421549677,0.010603634,0.146297012,0.147864918,0.495371169,0.470358231,0.0342706,0.025012938,0.025900566,-0.121284075,-0.121964352
Pender,North Carolina,G3701410,0.392710075,0.595955478,0.011334448,-0.203245403,-0.205575488,0.335449166,0.63256231,0.031988524,-0.297113143,-0.306931427,-0.09386774,-0.101355939
Perquimans,North Carolina,G3701430,0.414762478,0.574564041,0.010673482,-0.159801563,-0.161525604,0.345706619,0.622689326,0.031604055,-0.276982707,-0.286022168,-0.117181144,-0.124496564
Person,North Carolina,G3701450,0.440594578,0.549356223,0.010049199,-0.108761646,-0.109865708,0.399337242,0.570226867,0.030435891,-0.170889625,-0.176254075,-0.06212798,-0.066388367
Pitt,North Carolina,G3701470,0.530625444,0.459242163,0.010132393,0.071383281,0.072113968,0.519378594,0.443217803,0.037403604,0.076160791,0.07912017,0.00477751,0.007006202
Polk,North Carolina,G3701490,0.386273944,0.600250265,0.013475792,-0.213976321,-0.21689921,0.341595025,0.618986647,0.039418328,-0.277391623,-0.288774636,-0.063415301,-0.071875426
Randolph,North Carolina,G3701510,0.243317137,0.743803014,0.012879848,-0.500485877,-0.507016168,0.204320558,0.765466512,0.030212931,-0.561145954,-0.578628002,-0.060660078,-0.071611834
Richmond,North Carolina,G3701530,0.510068497,0.480609775,0.009321728,0.029458722,0.029735912,0.439828229,0.537199917,0.022971854,-0.097371689,-0.099661089,-0.126830411,-0.129397001
Robeson,North Carolina,G3701550,0.581846971,0.407721325,0.010431705,0.174125646,0.175961222,0.465416809,0.508150179,0.026433012,-0.042733369,-0.04389361,-0.216859015,-0.219854831
Rockingham,North Carolina,G3701570,0.389124227,0.600356973,0.010518801,-0.211232746,-0.213478282,0.336534368,0.634609017,0.028856616,-0.298074649,-0.306931658,-0.086841902,-0.093453376
Rowan,North Carolina,G3701590,0.363493388,0.622271794,0.014234818,-0.258778405,-0.262515263,0.301387314,0.665071696,0.03354099,-0.363684382,-0.37630606,-0.104905977,-0.113790798
Rutherford,North Carolina,G3701610,0.32659745,0.6603721,0.013030451,-0.33377465,-0.338181305,0.24786353,0.721648464,0.030488006,-0.473784934,-0.488683933,-0.140010284,-0.150502628
Sampson,North Carolina,G3701630,0.441888897,0.551004814,0.007106289,-0.109115917,-0.109896875,0.406780315,0.572277075,0.02094261,-0.16549676,-0.169036833,-0.056380844,-0.059139957
Scotland,North Carolina,G3701650,0.580319299,0.411910144,0.007770557,0.168409155,0.169728036,0.525488225,0.449167145,0.02534463,0.07632108,0.078305709,-0.092088075,-0.091422327
Stanly,North Carolina,G3701670,0.293589163,0.693108612,0.013302225,-0.399519448,-0.404905594,0.237122706,0.734164522,0.028712772,-0.497041816,-0.51173515,-0.097522367,-0.106829557
Stokes,North Carolina,G3701690,0.278366252,0.704796707,0.016837041,-0.426430455,-0.433733239,0.206873614,0.75902439,0.034101996,-0.552150776,-0.571645012,-0.125720321,-0.137911772
Surry,North Carolina,G3701710,0.309195792,0.676043434,0.014760774,-0.366847642,-0.372343723,0.232575475,0.735215555,0.03220897,-0.50264008,-0.519368401,-0.135792438,-0.147024678
Swain,North Carolina,G3701730,0.457053073,0.519553073,0.023393855,-0.0625,-0.06399714,0.358589157,0.582135859,0.059274984,-0.223546702,-0.237632356,-0.161046702,-0.173635216
Transylvania,North Carolina,G3701750,0.407206347,0.574718129,0.018075523,-0.167511782,-0.170595383,0.367004309,0.588729084,0.044266607,-0.221724775,-0.231994379,-0.054212993,-0.061398996
Tyrrell,North Carolina,G3701770,0.469433539,0.521592821,0.00897364,-0.052159282,-0.052631579,0.414031052,0.56066705,0.025301898,-0.146635998,-0.150442478,-0.094476716,-0.097810899
Union,North Carolina,G3701790,0.342802551,0.645078541,0.012118909,-0.30227599,-0.305984185,0.324822628,0.631037745,0.044139627,-0.306215117,-0.320355489,-0.003939127,-0.014371304
Vance,North Carolina,G3701810,0.638870241,0.356238611,0.004891148,0.282631629,0.284020817,0.612153977,0.367022075,0.020823948,0.245131902,0.250345074,-0.037499728,-0.033675743
Wake,North Carolina,G3701830,0.549439073,0.435000524,0.015560403,0.114438549,0.116247405,0.573772232,0.371632071,0.054595697,0.20214016,0.213813455,0.087701612,0.09756605
Warren,North Carolina,G3701850,0.686675851,0.308994293,0.004329856,0.377681559,0.379323977,0.651595204,0.326559642,0.021845153,0.325035562,0.332294588,-0.052645997,-0.047029389
Washington,North Carolina,G3701870,0.589783044,0.403446684,0.006770272,0.186336359,0.187606507,0.569343066,0.415896188,0.014760746,0.153446878,0.155745802,-0.032889482,-0.031860705
Watauga,North Carolina,G3701890,0.469827275,0.50086724,0.029305485,-0.031039965,-0.031977069,0.471502418,0.456795064,0.071702518,0.014707354,0.015843363,0.045747319,0.047820432
Wayne,North Carolina,G3701910,0.454003739,0.538265306,0.007730955,-0.084261567,-0.084918065,0.429481742,0.543313145,0.027205114,-0.113831403,-0.117014804,-0.029569836,-0.032096739
Wilkes,North Carolina,G3701930,0.279567679,0.703894322,0.016538,-0.424326643,-0.431462164,0.212103783,0.75894683,0.028949387,-0.546843047,-0.563145772,-0.122516404,-0.131683608
Wilson,North Carolina,G3701950,0.533764607,0.459075916,0.007159477,0.074688691,0.075227279,0.515615576,0.459708929,0.024675495,0.055906647,0.057321073,-0.018782043,-0.017906205
Yadkin,North Carolina,G3701970,0.235353595,0.74811158,0.016534824,-0.512757985,-0.521378893,0.179300953,0.787562415,0.033136632,-0.608261462,-0.629107981,-0.095503477,-0.107729088
Yancey,North Carolina,G3701990,0.421225267,0.558459422,0.020315311,-0.137234155,-0.140079922,0.320883534,0.641064257,0.038052209,-0.320180723,-0.332846258,-0.182946568,-0.192766336
Adams,North Dakota,G3800010,0.255054432,0.713841369,0.031104199,-0.458786936,-0.473515249,0.177339902,0.746305419,0.07635468,-0.568965517,-0.616,-0.110178581,-0.142484751
Barnes,North Dakota,G3800030,0.433538573,0.536762043,0.029699384,-0.10322347,-0.106382979,0.29883982,0.591317365,0.109842814,-0.292477545,-0.328568425,-0.189254075,-0.222185447
Benson,North Dakota,G3800050,0.572554474,0.402410756,0.025034771,0.170143718,0.174512601,0.418697166,0.461959224,0.11934361,-0.043262059,-0.049124788,-0.213405777,-0.223637389
Billings,North Dakota,G3800070,0.153979239,0.816608997,0.029411765,-0.662629758,-0.682709447,0.097520661,0.818181818,0.084297521,-0.720661157,-0.78700361,-0.058031399,-0.104294163
Bottineau,North Dakota,G3800090,0.332770745,0.641350211,0.025879044,-0.308579466,-0.316777361,0.210646823,0.713795077,0.0755581,-0.503148254,-0.544272446,-0.194568789,-0.227495085
Bowman,North Dakota,G3800110,0.238341969,0.736902706,0.024755325,-0.498560737,-0.511216057,0.12702854,0.809177392,0.063794068,-0.682148853,-0.728631201,-0.183588116,-0.217415145
Burke,North Dakota,G3800130,0.224828935,0.751710655,0.023460411,-0.52688172,-0.53953954,0.113117871,0.850760456,0.036121673,-0.737642586,-0.765285996,-0.210760865,-0.225746457
Burleigh,North Dakota,G3800150,0.325489202,0.644225229,0.030285569,-0.318736027,-0.328690609,0.226786719,0.678046645,0.095166635,-0.451259926,-0.498721581,-0.132523899,-0.170030972
Cass,North Dakota,G3800170,0.470002031,0.499018347,0.030979622,-0.029016316,-0.029943969,0.388030339,0.492644239,0.119325423,-0.1046139,-0.118788373,-0.075597584,-0.088844404
Cavalier,North Dakota,G3800190,0.395360077,0.577573707,0.027066216,-0.18221363,-0.187282663,0.237288136,0.676470588,0.086241276,-0.439182453,-0.480632842,-0.256968823,-0.29335018
Dickey,North Dakota,G3800210,0.336489152,0.635108481,0.028402367,-0.298619329,-0.307348762,0.230162027,0.692563357,0.077274616,-0.46240133,-0.501125619,-0.163782,-0.193776858
Divide,North Dakota,G3800230,0.331325301,0.63080895,0.037865749,-0.299483649,-0.311270125,0.200984414,0.71123872,0.087776866,-0.510254307,-0.559352518,-0.210770658,-0.248082393
Dunn,North Dakota,G3800250,0.249754179,0.740412979,0.009832842,-0.4906588,-0.495531281,0.159607668,0.789567544,0.050824788,-0.629959875,-0.663691874,-0.139301075,-0.168160593
Eddy,North Dakota,G3800270,0.420051858,0.547968885,0.031979257,-0.127917027,-0.132142857,0.288383428,0.642567019,0.069049553,-0.354183591,-0.380453752,-0.226266564,-0.248310895
Emmons,North Dakota,G3800290,0.203290871,0.761677282,0.035031847,-0.558386412,-0.578657866,0.108531045,0.84654215,0.044926805,-0.738011106,-0.772727273,-0.179624694,-0.194069407
Foster,North Dakota,G3800310,0.360879905,0.612366231,0.026753864,-0.251486326,-0.258399511,0.201861547,0.721931355,0.076207097,-0.520069808,-0.562972292,-0.268583482,-0.304572781
Golden Valley,North Dakota,G3800330,0.174568966,0.799568966,0.025862069,-0.625,-0.64159292,0.103448276,0.831765935,0.064785789,-0.728317659,-0.77877095,-0.103317659,-0.137178029
Grand Forks,North Dakota,G3800350,0.467281628,0.501515202,0.03120317,-0.034233574,-0.035336175,0.357352215,0.538119546,0.10452824,-0.180767331,-0.201868265,-0.146533757,-0.16653209
Grant,North Dakota,G3800370,0.236376504,0.725406936,0.038216561,-0.489030432,-0.508462105,0.133960898,0.802317162,0.063721941,-0.668356264,-0.713843774,-0.179325832,-0.20538167
Griggs,North Dakota,G3800390,0.399106478,0.574087863,0.026805659,-0.174981385,-0.179801071,0.235573123,0.669565217,0.09486166,-0.433992095,-0.479475983,-0.25901071,-0.299674911
Hettinger,North Dakota,G3800410,0.229809104,0.734214391,0.035976505,-0.504405286,-0.523229246,0.12962963,0.810185185,0.060185185,-0.680555556,-0.724137931,-0.176150269,-0.200908685
Kidder,North Dakota,G3800430,0.295933735,0.655120482,0.048945783,-0.359186747,-0.377672209,0.130087209,0.807412791,0.0625,-0.677325581,-0.72248062,-0.318138834,-0.344808411
La Moure,North Dakota,G3800450,0.337283501,0.627620784,0.035095716,-0.290337284,-0.300897496,0.233379823,0.688516969,0.078103208,-0.455137146,-0.49369642,-0.164799862,-0.192798923
Logan,North Dakota,G3800470,0.216216216,0.754892824,0.02889096,-0.538676608,-0.554702495,0.106841612,0.832239925,0.060918463,-0.725398313,-0.77245509,-0.186721705,-0.217752595
Mchenry,North Dakota,G3800490,0.347713864,0.618731563,0.033554572,-0.271017699,-0.280427318,0.173758865,0.726950355,0.09929078,-0.553191489,-0.614173228,-0.28217379,-0.333745911
Mcintosh,North Dakota,G3800510,0.3,0.676470588,0.023529412,-0.376470588,-0.385542169,0.162517289,0.760719225,0.076763485,-0.598201936,-0.647940075,-0.221731348,-0.262397906
Mckenzie,North Dakota,G3800530,0.268617792,0.712257317,0.019124891,-0.443639525,-0.452289513,0.149400685,0.785530822,0.065068493,-0.636130137,-0.680402931,-0.192490612,-0.228113418
Mclean,North Dakota,G3800550,0.338193601,0.636087485,0.025718915,-0.297893884,-0.305757639,0.203386642,0.726246472,0.070366886,-0.522859831,-0.562436754,-0.224965947,-0.256679115
Mercer,North Dakota,G3800570,0.261728395,0.707519641,0.030751964,-0.445791246,-0.459935155,0.132635626,0.802862025,0.064502349,-0.670226399,-0.716438356,-0.224435153,-0.256503201
Morton,North Dakota,G3800590,0.328289135,0.637625799,0.034085066,-0.309336664,-0.320252491,0.194542698,0.716018191,0.089439111,-0.521475493,-0.572697003,-0.212138829,-0.252444513
Mountrail,North Dakota,G3800610,0.405843217,0.567544113,0.02661267,-0.161700897,-0.166121843,0.297126157,0.62883585,0.074037993,-0.331709693,-0.358232509,-0.170008796,-0.192110667
Nelson,North Dakota,G3800630,0.457091776,0.515494637,0.027413588,-0.058402861,-0.06004902,0.312172394,0.596971462,0.090856144,-0.284799068,-0.31326073,-0.226396208,-0.253211711
Oliver,North Dakota,G3800650,0.27739388,0.684106614,0.038499506,-0.406712735,-0.422997947,0.117010816,0.81612586,0.066863324,-0.699115044,-0.749209695,-0.29240231,-0.326211748
Pembina,North Dakota,G3800670,0.384946237,0.583410138,0.031643625,-0.198463902,-0.204949239,0.215984776,0.700285442,0.083729781,-0.484300666,-0.528556594,-0.285836764,-0.323607356
Pierce,North Dakota,G3800690,0.303030303,0.672635445,0.024334252,-0.369605142,-0.37882353,0.208112023,0.693867697,0.09802028,-0.485755674,-0.538543897,-0.116150531,-0.159720368
Ramsey,North Dakota,G3800710,0.432886577,0.533106621,0.034006801,-0.100220044,-0.103748188,0.283694628,0.606409048,0.109896324,-0.32271442,-0.362558238,-0.222494376,-0.25881005
Ransom,North Dakota,G3800730,0.553814433,0.416082474,0.030103093,0.137731959,0.142006803,0.355235269,0.512929207,0.131835524,-0.157693938,-0.181640625,-0.295425897,-0.323647428
Renville,North Dakota,G3800750,0.3114241,0.665884194,0.022691706,-0.354460094,-0.362690152,0.155452436,0.767981439,0.076566125,-0.612529002,-0.663316583,-0.258068908,-0.300626431
Richland,North Dakota,G3800770,0.420070931,0.555497176,0.024431893,-0.135426245,-0.138817827,0.271865121,0.627897787,0.100237092,-0.356032666,-0.395696091,-0.220606421,-0.256878264
Rolette,North Dakota,G3800790,0.736599297,0.239894552,0.023506151,0.496704745,0.508661417,0.558988016,0.324101198,0.116910786,0.234886818,0.265983112,-0.261817928,-0.242678305
Sargent,North Dakota,G3800810,0.535625311,0.437967115,0.026407573,0.097658196,0.100307062,0.347521282,0.544817226,0.107661492,-0.197295944,-0.221099888,-0.29495414,-0.32140695
Sheridan,North Dakota,G3800830,0.198296837,0.781021898,0.020681265,-0.582725061,-0.595031056,0.120711563,0.82592122,0.053367217,-0.705209657,-0.744966443,-0.122484596,-0.149935387
Sioux,North Dakota,G3800850,0.786713287,0.196678322,0.016608392,0.590034965,0.6,0.61525974,0.211038961,0.173701299,0.404220779,0.489194499,-0.185814186,-0.110805501
Slope,North Dakota,G3800870,0.18993135,0.780320366,0.029748284,-0.590389016,-0.608490566,0.1,0.841860465,0.058139535,-0.741860465,-0.787654321,-0.151471449,-0.179163755
Stark,North Dakota,G3800890,0.241726124,0.732485172,0.025788705,-0.490759048,-0.50375011,0.142265866,0.79167343,0.066060704,-0.649407564,-0.695342371,-0.158648516,-0.19159226
Steele,North Dakota,G3800910,0.497120921,0.477927063,0.024952015,0.019193858,0.019685039,0.361361361,0.538538539,0.1001001,-0.177177177,-0.196885428,-0.196371035,-0.216570468
Stutsman,North Dakota,G3800930,0.375078468,0.594789705,0.030131827,-0.219711237,-0.226537217,0.245987198,0.661546036,0.092466765,-0.415558838,-0.457899306,-0.195847601,-0.231362089
Towner,North Dakota,G3800950,0.436548223,0.527072758,0.036379019,-0.090524535,-0.093942054,0.263612792,0.633535004,0.102852204,-0.369922213,-0.412331407,-0.279397678,-0.318389352
Traill,North Dakota,G3800970,0.461871971,0.509053813,0.029074216,-0.047181841,-0.048594694,0.315535215,0.575896262,0.108568523,-0.260361048,-0.292070736,-0.213179206,-0.243476042
Walsh,North Dakota,G3800990,0.416797488,0.55200157,0.031200942,-0.135204082,-0.139558436,0.251725626,0.646031061,0.102243313,-0.394305436,-0.439211917,-0.259101354,-0.299653481
Ward,North Dakota,G3801010,0.331500609,0.637395437,0.031103955,-0.305894828,-0.315714807,0.211805049,0.679848242,0.10834671,-0.468043193,-0.524916128,-0.162148365,-0.209201321
Wells,North Dakota,G3801030,0.282891971,0.695250105,0.021857924,-0.412358134,-0.421572841,0.175828787,0.753671842,0.070499371,-0.577843055,-0.621670429,-0.165484921,-0.200097588
Williams,North Dakota,G3801050,0.236745514,0.732463295,0.030791191,-0.495717781,-0.511466442,0.135472788,0.786210666,0.078316546,-0.650737878,-0.706031854,-0.155020096,-0.194565411
Adams,Ohio,G3900010,0.358553522,0.619081973,0.022364505,-0.260528452,-0.266488331,0.204771547,0.76230302,0.032925434,-0.557531473,-0.576513427,-0.297003021,-0.310025096
Allen,Ohio,G3900030,0.371369338,0.611630559,0.017000104,-0.240261221,-0.244416324,0.289667495,0.664291629,0.046040877,-0.374624134,-0.392704598,-0.134362913,-0.148288274
Ashland,Ohio,G3900050,0.340361693,0.637854501,0.021783806,-0.297492807,-0.304117647,0.233428223,0.711386743,0.055185035,-0.47795852,-0.505875264,-0.180465713,-0.201757617
Ashtabula,Ohio,G3900070,0.552735464,0.424902471,0.022362066,0.127832993,0.130756989,0.381163286,0.570582622,0.048254093,-0.189419336,-0.199023011,-0.317252329,-0.32978
Athens,Ohio,G3900090,0.662385122,0.309103408,0.02851147,0.353281714,0.363649907,0.555989539,0.385626465,0.058383996,0.170363074,0.180926273,-0.182918639,-0.182723634
Auglaize,Ohio,G3900110,0.2491348,0.733561205,0.017303995,-0.484426405,-0.492956522,0.168451348,0.789689762,0.04185889,-0.621238414,-0.648378832,-0.136812009,-0.15542231
Belmont,Ohio,G3900130,0.448485617,0.530921303,0.020593081,-0.082435686,-0.084168985,0.282276203,0.678234047,0.03948975,-0.395957843,-0.412236979,-0.313522157,-0.328067994
Brown,Ohio,G3900150,0.366491337,0.614480198,0.019028465,-0.247988861,-0.252799243,0.222012547,0.74325496,0.034732494,-0.521242413,-0.539997887,-0.273253552,-0.287198644
Butler,Ohio,G3900170,0.366576376,0.617988025,0.015435599,-0.251411649,-0.255353178,0.33733512,0.615373996,0.047290884,-0.278038875,-0.291840259,-0.026627226,-0.036487081
Carroll,Ohio,G3900190,0.417961092,0.551575931,0.030462977,-0.133614839,-0.137813035,0.24124216,0.707817042,0.050940799,-0.466574881,-0.491618311,-0.332960042,-0.353805276
