FIPS,gisjoin,state,county,total_votes,dem_margin,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon
37125,G3701250,North Carolina,Moore,46415,-0.279866423,66525,45.1,0.303642514,48238,0.507,0.832168358,0.129500188,0.006463735,0.005411499,0.017587373,0.24352,0.143629,0.06406,0.007209
37127,G3701270,North Carolina,Nash,48492,0.009712942,69770,40.3,0.189401086,43757,0.476,0.590153361,0.372939659,0.004514834,0.005231475,0.014619464,0.30535,0.086819,0.014609,0.00549
37129,G3701290,North Carolina,New Hanover,103628,-0.045518586,156350,37.4,0.365865248,50420,0.022,0.815989767,0.136840422,0.003485769,0.010585225,0.021298369,0.22284,0.1257,0.07239,0.008439
37131,G3701310,North Carolina,Northampton,10756,0.348549647,17220,45.4,0.087279718,30911,0.894,0.414634146,0.567944251,0.00116144,0.00058072,0.003484321,0.1439,0.081269,0,0
37133,G3701330,North Carolina,Onslow,51435,-0.267386021,128160,25.8,0.183195488,45812,0.263,0.730337079,0.155469725,0.006437266,0.014747191,0.076544944,0.1734,0.04724,0.04263,0.01322
37135,G3701350,North Carolina,Orange,76757,0.42161627,96380,33.3,0.552069245,55241,0.285,0.79243619,0.126219133,0.003372069,0.036366466,0.026924673,0.12137,0.152629,0.10039,0.01333
37137,G3701370,North Carolina,Pamlico,6762,-0.207630878,10550,48,0.180962978,43825,1,0.772037915,0.200473934,0.000947867,0.001421801,0.004265403,0.177719,0.161819,0.01423,0
37139,G3701390,North Carolina,Pasquotank,18107,0.146297012,30505,36.3,0.211062923,46032,0.413,0.581707917,0.387969185,0.000819538,0.006884117,0.015899033,0.24958,0.0907,0.038,0.02307
37141,G3701410,North Carolina,Pender,24527,-0.203245403,39250,41.2,0.19752508,44071,0.688,0.779363057,0.184840764,0.004968153,0.001910828,0.021019108,0.18302,0.08673,0.03845,0.01406
37143,G3701430,North Carolina,Perquimans,6652,-0.159801563,10650,46.3,0.173663731,42410,1,0.731924883,0.248356808,0,0.000375587,0.019248826,0.221069,0.14205,0,0
37145,G3701450,North Carolina,Person,19106,-0.108761646,29455,41.5,0.144790556,43292,0.755,0.706840944,0.270582244,0.006450518,0.001867255,0.008148022,0.2239,0.102569,0.016219,0.00671
37147,G3701470,North Carolina,Pitt,78856,0.071383281,125220,30.9,0.276110056,40452,0.254,0.628853218,0.327343875,0.0029548,0.00862482,0.020404089,0.21608,0.13696,0.03264,0.00596
37149,G3701490,North Carolina,Polk,10389,-0.213976321,16030,49.5,0.270104838,42762,0.923,0.927635683,0.044915783,0.00062383,0.003119152,0.016843419,0.33486,0.119109,0.056363,0
37151,G3701510,North Carolina,Randolph,60715,-0.500485877,100135,39.6,0.135648139,41575,0.562,0.898986368,0.058720727,0.003744944,0.006641035,0.024267239,0.20925,0.12426,0.011181,0.004099
37153,G3701530,North Carolina,Richmond,19417,0.029458722,33710,38.9,0.119830812,31726,0.455,0.646692376,0.304360724,0.025363394,0.004598042,0.010531,0.339269,0.12668,0.010013,0.00637
37155,G3701550,North Carolina,Robeson,42946,0.174125646,92115,34.3,0.129133385,30167,0.626,0.322423058,0.251804809,0.391141508,0.005265158,0.013841394,0.31862,0.07192,0.01055,0.00892
37157,G3701570,North Carolina,Rockingham,42020,-0.211232746,70135,42.2,0.130379091,38004,0.619,0.782989948,0.190204605,0.00263777,0.001710986,0.011905611,0.26591,0.106,0.018015,0.00512
37159,G3701590,North Carolina,Rowan,62312,-0.258778405,100710,39.1,0.166627252,41561,0.388,0.800863867,0.160758614,0.00317744,0.009234436,0.018766756,0.266139,0.161379,0.022633,0.00352
37161,G3701610,North Carolina,Rutherford,28702,-0.33377465,51455,42.1,0.15937606,35941,0.61,0.873967545,0.099698766,0.002915169,0.001846273,0.015353221,0.57884,0.098049,0.012933,0.005719
37163,G3701630,North Carolina,Sampson,26174,-0.109115917,43200,38.2,0.13211937,37447,0.85,0.619907407,0.291435185,0.019675926,0.001273148,0.055787037,0.365939,0.089549,0.054939,0.005389
37165,G3701650,North Carolina,Scotland,14156,0.168409155,26770,37.8,0.145097378,30472,0.484,0.502428091,0.374112813,0.094695555,0.005229735,0.009152036,0.18752,0.143539,0.01222,0
37167,G3701670,North Carolina,Stanly,28717,-0.399519448,45585,40.5,0.158460902,43256,0.677,0.864977515,0.106175277,0.002303389,0.009871668,0.009761983,0.432149,0.203139,0.010498,0.010269
37169,G3701690,North Carolina,Stokes,21619,-0.426430455,36275,42.5,0.122939519,42476,0.757,0.937284631,0.046037216,0.005926947,0.001240524,0.006891799,0.252169,0.07951,0.012489,0
37171,G3701710,North Carolina,Surry,29470,-0.366847642,53505,41.1,0.148137249,36137,0.688,0.927109616,0.037005887,0.004298664,0.00121484,0.025511634,0.407689,0.096359,0.012108,0.01896
37173,G3701730,North Carolina,Swain,5728,-0.0625,10635,40.9,0.184306002,43426,1,0.703338035,0.01551481,0.219087917,0.005171603,0.022566996,0.321939,0.033469,0.01359,0
37175,G3701750,North Carolina,Transylvania,16763,-0.167511782,26550,49.4,0.272596608,40678,0.596,0.93653484,0.03653484,0.003578154,0.004519774,0.013370998,0.365519,0.07628,0.044757,0.00695
37177,G3701770,North Carolina,Tyrrell,1783,-0.052159282,3485,44.2,0.101764706,33605,1,0.571018651,0.380200861,0.00286944,0.008608321,0.020086083,0.268889,0.05446,0.00499,0
37179,G3701790,North Carolina,Union,94728,-0.30227599,131055,36.3,0.307755815,64953,0.273,0.816527412,0.121246805,0.004273015,0.014078059,0.036892908,0.308449,0.116209,0.095409,0.005799
37181,G3701810,North Carolina,Vance,20854,0.282631629,32410,38.4,0.11180061,34499,0.541,0.47439062,0.497840173,0.002622647,0.00185128,0.016970071,0.29072,0.10909,0.01871,0.009529
37183,G3701830,North Carolina,Wake,486427,0.114438549,605100,34.5,0.47636003,65826,0.061,0.706527847,0.2128078,0.002850768,0.03391175,0.033812593,0.182759,0.110439,0.110019,0.009609
37185,G3701850,North Carolina,Warren,10162,0.377681559,16350,45.1,0.139931281,34803,1,0.411009174,0.505810398,0.039755352,0.001834862,0.013455657,0.20837,0.12178,0.00658,0
37187,G3701870,North Carolina,Washington,6499,0.186336359,9730,43.6,0.120004478,33718,0.678,0.508221994,0.483556012,0.004624872,0.001027749,0,0.35531,0.06978,0.0155,0
37189,G3701890,North Carolina,Watauga,27674,-0.031039965,43100,28.1,0.384149184,34848,0.554,0.948259861,0.012412993,0.002204176,0.006960557,0.012761021,0.253039,0.133129,0.020693,0.00824
37191,G3701910,North Carolina,Wayne,51352,-0.084261567,86155,36.7,0.158307937,41233,0.464,0.624688062,0.329000058,0.001799083,0.006035633,0.026405896,0.24093,0.10179,0.022829,0.01851
37193,G3701930,North Carolina,Wilkes,29145,-0.424326643,52060,42.4,0.120651506,32009,0.728,0.937283903,0.044179793,0.001440645,0.002785248,0.010852862,0.493209,0.063399,0.00587,0.00736
37195,G3701950,North Carolina,Wilson,39109,0.074688691,57005,38.8,0.180241928,38398,0.387,0.565739847,0.397333567,0.002280502,0.005613543,0.018682572,0.2498,0.121159,0.018589,0.005639
37197,G3701970,North Carolina,Yadkin,16813,-0.512757985,27960,41.8,0.122230653,40316,0.847,0.933476395,0.034692418,0.001251788,0.000143062,0.025393419,0.43379,0.108939,0.011977,0
37199,G3701990,North Carolina,Yancey,9451,-0.137234155,13860,45.3,0.163972109,38766,1,0.972582973,0.008658009,0.005772006,0.0002886,0.01010101,0.269839,0.084859,0.010663,0
38001,G3800010,North Dakota,Adams,1286,-0.458786936,1905,50.2,0.21319797,42830,1,0.971128609,0,0.01312336,0.002099738,0.007874016,0.162189,0.545029,0.30986,0
38003,G3800030,North Dakota,Barnes,5522,-0.10322347,8665,44,0.261453801,48317,0.396,0.96999423,0.00577034,0.007501443,0.004039238,0.007501443,0.08748,0.39472,0.15362,0
38005,G3800050,North Dakota,Benson,2157,0.170143718,4410,32,0.111139964,34706,1,0.534013605,0.000907029,0.439909297,0,0.007936508,0.0452,0.26006,0.54625,0
38007,G3800070,North Dakota,Billings,578,-0.662629758,665,49.3,0.226153846,48375,1,1,0,0,0,0.006015038,0,0.05364,0.0447,0
38009,G3800090,North Dakota,Bottineau,3555,-0.308579466,5130,47.4,0.217372608,48289,1,0.955165692,0.005847953,0.020467836,0,0.007797271,0.178879,0.397259,0.127859,0
38011,G3800110,North Dakota,Bowman,1737,-0.498560737,2450,46.3,0.218653762,52821,1,0.975510204,0,0.001632653,0,0.020408163,0.043799,0.586799,0.510949,0
38013,G3800130,North Dakota,Burke,1023,-0.52688172,1585,46.2,0.154563624,52031,1,0.965299685,0.015772871,0,0.006309148,0.012618297,0.07012,0.83537,0.17378,0
38015,G3800150,North Dakota,Burleigh,43387,-0.318736027,63055,37.3,0.330260521,59309,0.185,0.942589803,0.005392118,0.030528903,0.002220284,0.009277615,0.133169,0.241129,0.24806,0.01213
38017,G3800170,North Dakota,Cass,73855,-0.029016316,113585,31.7,0.370274074,51110,0.104,0.945371308,0.007571422,0.011577233,0.009772417,0.015274904,0.09559,0.310089,0.176509,0.007759
38019,G3800190,North Dakota,Cavalier,2069,-0.18221363,3175,50.7,0.165223185,54080,1,0.976377953,0,0.014173228,0,0,0.05259,0.41122,0.323819,0
38021,G3800210,North Dakota,Dickey,2535,-0.298619329,4040,41.8,0.23460574,41934,1,0.971534654,0.008663366,0.007425743,0,0.004950495,0.249759,0.33617,0.15277,0
38023,G3800230,North Dakota,Divide,1162,-0.299483649,1720,51.7,0.209009009,51208,1,0.968023256,0,0.020348837,0,0.011627907,0.0367,0.569289,0.09995,0
38025,G3800250,North Dakota,Dunn,2034,-0.4906588,2750,43.3,0.174163783,54539,1,0.890909091,0.001454545,0.081818182,0.003636364,0.005454545,0.04242,0.31505,0.672789,0
38027,G3800270,North Dakota,Eddy,1157,-0.127917027,1875,48.4,0.184807256,40000,1,0.96,0.002133333,0.018666667,0,0.018666667,0.043189,0.470439,0.209639,0
38029,G3800290,North Dakota,Emmons,1884,-0.558386412,2765,50.5,0.149633629,37304,1,0.994575045,0,0,0,0.001446655,0.207039,0.185629,0.629009,0
38031,G3800310,North Dakota,Foster,1682,-0.251486326,2575,45.7,0.18713693,49516,1,0.990291262,0.001553398,0.001553398,0,0.003883495,0.694289,0.50793,0.211189,0
38033,G3800330,North Dakota,Golden Valley,928,-0.625,1220,43,0.200716846,35742,1,0.979508197,0,0.008196721,0,0.012295082,0.08393,0.2,0.62857,0
38035,G3800350,North Dakota,Grand Forks,30029,-0.034233574,52235,29.5,0.334394245,46392,0.168,0.917871159,0.012443764,0.023451709,0.013209534,0.023260266,0.08018,0.2628,0.17602,0.014509
38037,G3800370,North Dakota,Grant,1413,-0.489030432,1895,49.7,0.152770006,40968,1,0.970976253,0.002110818,0.013192612,0.01055409,0,0.196319,0.23977,0.283629,0
38039,G3800390,North Dakota,Griggs,1343,-0.174981385,1940,52,0.155865024,44792,1,0.984536083,0,0.007731959,0.005154639,0,0.17562,0.352069,0.09298,0
38041,G3800410,North Dakota,Hettinger,1362,-0.504405286,2010,50.9,0.179989412,45000,1,0.97761194,0.004975124,0.012437811,0,0.00199005,0.12354,0.266449,0.59871,0
38043,G3800430,North Dakota,Kidder,1328,-0.359186747,1945,48.5,0.184412733,45478,1,0.956298201,0,0.002056555,0,0.035989717,0.21355,0.48542,0.133469,0
38045,G3800450,North Dakota,LaMoure,2194,-0.290337284,3310,48.6,0.207142857,52813,1,0.993957704,0.001208459,0.001208459,0,0.001208459,0.28147,0.409519,0.23653,0
38047,G3800470,North Dakota,Logan,1073,-0.538676608,1520,51.1,0.128699243,47857,1,0.983552632,0.002631579,0,0,0.013157895,0.09045,0.401009,0.328639,0
38049,G3800490,North Dakota,McHenry,2712,-0.271017699,4250,45.4,0.156344411,41763,1,0.975294118,0.000941176,0.003529412,0.002352941,0.010588235,0.09231,0.517889,0.253939,0
38051,G3800510,North Dakota,McIntosh,1530,-0.376470588,2295,53.1,0.185538881,36327,1,0.980392157,0.001742919,0.004357298,0.001742919,0.006535948,0.24493,0.589529,0.16518,0
38053,G3800530,North Dakota,McKenzie,3451,-0.443639525,4890,37.6,0.201929704,61893,1,0.805725971,0.000817996,0.166666667,0,0.017382413,0.11195,0.219969,0.09025,0
38055,G3800550,North Dakota,McLean,4938,-0.297893884,7240,49.2,0.174086085,54539,1,0.922651934,0,0.059392265,0.001381215,0.011740331,0.24012,0.42279,0.24883,0
38057,G3800570,North Dakota,Mercer,4455,-0.445791246,6595,46.8,0.197982756,63244,0.65,0.956785444,0.0030326,0.018195603,0.0015163,0.013646702,0.422129,0.228629,0.137349,0.014009
38059,G3800590,North Dakota,Morton,13613,-0.309336664,20850,39.9,0.241059532,57988,0.319,0.948441247,0.003357314,0.02733813,0.001438849,0.011031175,0.113099,0.174,0.529799,0
38061,G3800610,North Dakota,Mountrail,3457,-0.161700897,5870,36.9,0.185978005,65822,1,0.703577513,0.005110733,0.241056218,0.000681431,0.022998296,0.01616,0.23068,0.31917,0.04978
38063,G3800630,North Dakota,Nelson,1678,-0.058402861,2515,51.4,0.207332491,43622,1,0.980119284,0.003976143,0.007952286,0,0.003976143,0.05374,0.771269,0.13724,0
38065,G3800650,North Dakota,Oliver,1013,-0.406712735,1410,44,0.148648649,62768,1,0.975177305,0,0.010638298,0.002836879,0.010638298,0,0.223729,0.225889,0
38067,G3800670,North Dakota,Pembina,3255,-0.198463902,5720,47.1,0.199068901,50422,1,0.951048951,0.000699301,0.023601399,0,0.020104895,0.11493,0.41967,0.167,0
38069,G3800690,North Dakota,Pierce,2178,-0.369605142,3485,47.4,0.133125972,45851,0.352,0.951219512,0.001147776,0.034433286,0,0.007173601,0.097769,0.31811,0.3585,0
38071,G3800710,North Dakota,Ramsey,4999,-0.100220044,8850,42.3,0.219273743,46119,0.35,0.902259887,0.010169492,0.059887006,0.006214689,0.006779661,0.053789,0.320579,0.21299,0.011089
